sku,short_description,description,meta_description
IL-CONFIG-069,"<p>La Ideal Lux Polly Pt2 è una lampada da terra per interni dal design curato, ideale per illuminare soggiorni, camere, studi, zone living e ambienti contract con una luce elegante e funzionale. Integra dimensioni Ø22cm × H154cm, struttura in metallo, con 2 luci, attacco E27, potenza 2 x 60W, alimentazione 220-240 V AC, grado di protezione IP20, classe 2, peso netto 3,5 kg, caratteristiche che la rendono una soluzione pratica, resistente e facile da inserire in diversi progetti di illuminazione. Le configurazioni disponibili comprendono Argento D 220 × H 1540 mm, Cromo D 220 × H 1540 mm e Nero D 220 × H 1540 mm. In questo modo è possibile scegliere tra finiture Argento, Cromo e Nero in base al progetto illuminotecnico.</p>","<p>La Ideal Lux Polly Pt2 è una lampada da terra per interni pensata per offrire un punto luce decorativo e funzionale, capace di valorizzare soggiorni, camere, studi, zone living e ambienti contract. Il design della collezione Polly Pt2 unisce linee curate e finiture versatili, rendendola adatta a progetti di illuminazione moderni, residenziali e contract.</p><p>Il grado di protezione IP20 è coerente con l’uso in ambienti interni, dove comfort visivo e resa estetica sono elementi centrali. Dal punto di vista tecnico, questa lampada presenta dimensioni Ø22cm × H154cm, struttura in metallo, con 2 luci, attacco E27, potenza 2 x 60W, alimentazione 220-240 V AC, grado di protezione IP20, classe 2, peso netto 3,5 kg, dati che aiutano a scegliere il modello più adatto in base a dimensioni, prestazioni e contesto di installazione.</p><p>Le configurazioni disponibili comprendono Argento D 220 × H 1540 mm, Cromo D 220 × H 1540 mm e Nero D 220 × H 1540 mm. In questo modo è possibile scegliere tra finiture Argento, Cromo e Nero in base al progetto illuminotecnico.</p><p>Scegliere la Ideal Lux Polly Pt2 significa puntare su una lampada da terra per interni dal carattere riconoscibile, progettata per completare lo spazio con una luce piacevole, efficiente e coerente con lo stile dell’ambiente.</p>","Lampada da terra Ideal Lux Polly Pt2 per interni in Cromo e Nero: IP20 2 x 60W ideale per soggiorno, studio e zona living, con design moderno e funzionale."
IL-CONFIG-070,"<p>La Ideal Lux Pulsar Pt1 è una lampada da terra per esterni dal design curato, ideale per illuminare giardini, terrazze, vialetti, ingressi e aree outdoor con una luce elegante e funzionale. Integra dimensioni L10.5cm × H80cm × P10cm, struttura in alluminio e metallo, con 1 luce, attacco E27, potenza 42W, alimentazione 220-240 V AC, grado di protezione IP44, classe 1, peso netto 1,9 kg, caratteristiche che la rendono una soluzione pratica, resistente e facile da inserire in diversi progetti di illuminazione. La configurazione disponibile è Antracite, pensata per integrarsi con finiture e materiali coordinati all’ambiente.</p>","<p>La Ideal Lux Pulsar Pt1 è una lampada da terra per esterni pensata per offrire un punto luce decorativo e funzionale, capace di valorizzare giardini, terrazze, vialetti, ingressi e aree outdoor. Il design della collezione Pulsar Pt1 unisce linee curate e finiture versatili, rendendola adatta a progetti di illuminazione moderni, residenziali e contract.</p><p>Il grado di protezione IP44 la rende adatta agli spazi esterni e agli ambienti esposti, mantenendo una buona affidabilità nell’uso quotidiano. Dal punto di vista tecnico, questa lampada presenta dimensioni L10.5cm × H80cm × P10cm, struttura in alluminio e metallo, con 1 luce, attacco E27, potenza 42W, alimentazione 220-240 V AC, grado di protezione IP44, classe 1, peso netto 1,9 kg, dati che aiutano a scegliere il modello più adatto in base a dimensioni, prestazioni e contesto di installazione.</p><p>La configurazione disponibile è Antracite, pensata per integrarsi con finiture e materiali coordinati all’ambiente.</p><p>Scegliere la Ideal Lux Pulsar Pt1 significa puntare su una lampada da terra per esterni dal carattere riconoscibile, progettata per completare lo spazio con una luce piacevole, efficiente e coerente con lo stile dell’ambiente.</p>","Lampada da terra Ideal Lux Pulsar Pt1 per esterni in Antracite: IP44 42W ideale per giardino, terrazzo e vialetti, con design moderno e funzionale."
IL-CONFIG-071,"<p>La Ideal Lux Pure Pt è una lampada da terra per esterni dal design curato, ideale per illuminare giardini, terrazze, vialetti, ingressi e aree outdoor con una luce elegante e funzionale. Integra dimensioni L14cm × H115cm × P14cm, struttura in metallo, con 1 luce, attacco LED, potenza 5W, alimentazione 3.7 V DC, grado di protezione IP54, classe 3, lampadina inclusa, dimmerabile, peso netto 1,58 kg, caratteristiche che la rendono una soluzione pratica, resistente e facile da inserire in diversi progetti di illuminazione. Le configurazioni disponibili comprendono Bianco L 140 × H 1150 × P 140 mm, Coffee L 140 × H 1150 × P 140 mm e Nero L 140 × H 1150 × P 140 mm. In questo modo è possibile scegliere tra finiture Bianco, Coffee e Nero in base al progetto illuminotecnico.</p>","<p>La Ideal Lux Pure Pt è una lampada da terra per esterni pensata per offrire un punto luce decorativo e funzionale, capace di valorizzare giardini, terrazze, vialetti, ingressi e aree outdoor. Il design della collezione Pure Pt unisce linee curate e finiture versatili, rendendola adatta a progetti di illuminazione moderni, residenziali e contract.</p><p>Il grado di protezione IP54 la rende adatta agli spazi esterni e agli ambienti esposti, mantenendo una buona affidabilità nell’uso quotidiano. Dal punto di vista tecnico, questa lampada presenta dimensioni L14cm × H115cm × P14cm, struttura in metallo, con 1 luce, attacco LED, potenza 5W, alimentazione 3.7 V DC, grado di protezione IP54, classe 3, lampadina inclusa, dimmerabile, peso netto 1,58 kg, dati che aiutano a scegliere il modello più adatto in base a dimensioni, prestazioni e contesto di installazione.</p><p>Le configurazioni disponibili comprendono Bianco L 140 × H 1150 × P 140 mm, Coffee L 140 × H 1150 × P 140 mm e Nero L 140 × H 1150 × P 140 mm. In questo modo è possibile scegliere tra finiture Bianco, Coffee e Nero in base al progetto illuminotecnico.</p><p>Scegliere la Ideal Lux Pure Pt significa puntare su una lampada da terra per esterni dal carattere riconoscibile, progettata per completare lo spazio con una luce piacevole, efficiente e coerente con lo stile dell’ambiente.</p>","Lampada da terra Ideal Lux Pure Pt per esterni in Bianco, Coffee e Nero: IP54 5W ideale per giardino, terrazzo e vialetti, con design moderno e funzionale."
IL-CONFIG-072,"<p>La Ideal Lux Queen Pt1 è una lampada da terra per interni dal design curato, ideale per illuminare soggiorni, camere, studi, zone living e ambienti contract con una luce elegante e funzionale. Integra dimensioni Ø35cm × H157.5cm, struttura in metallo, tessuto e vetro, con 1 luce, attacco E27, potenza 60W, alimentazione 220-240 V AC, grado di protezione IP20, classe 2, peso netto 4,9 kg, caratteristiche che la rendono una soluzione pratica, resistente e facile da inserire in diversi progetti di illuminazione. La configurazione disponibile è Oro, pensata per integrarsi con finiture e materiali coordinati all’ambiente.</p>","<p>La Ideal Lux Queen Pt1 è una lampada da terra per interni pensata per offrire un punto luce decorativo e funzionale, capace di valorizzare soggiorni, camere, studi, zone living e ambienti contract. Il design della collezione Queen Pt1 unisce linee curate e finiture versatili, rendendola adatta a progetti di illuminazione moderni, residenziali e contract.</p><p>Il grado di protezione IP20 è coerente con l’uso in ambienti interni, dove comfort visivo e resa estetica sono elementi centrali. Dal punto di vista tecnico, questa lampada presenta dimensioni Ø35cm × H157.5cm, struttura in metallo, tessuto e vetro, con 1 luce, attacco E27, potenza 60W, alimentazione 220-240 V AC, grado di protezione IP20, classe 2, peso netto 4,9 kg, dati che aiutano a scegliere il modello più adatto in base a dimensioni, prestazioni e contesto di installazione.</p><p>La configurazione disponibile è Oro, pensata per integrarsi con finiture e materiali coordinati all’ambiente.</p><p>Scegliere la Ideal Lux Queen Pt1 significa puntare su una lampada da terra per interni dal carattere riconoscibile, progettata per completare lo spazio con una luce piacevole, efficiente e coerente con lo stile dell’ambiente.</p>","Lampada da terra Ideal Lux Queen Pt1 per interni in Oro: IP20 60W ideale per soggiorno, studio e zona living, con design moderno e funzionale."
IL-CONFIG-073,"<p>La Ideal Lux Regol Pt1 è una lampada da terra per interni dal design curato, ideale per illuminare soggiorni, camere, studi, zone living e ambienti contract con una luce elegante e funzionale. Integra dimensioni Ø32cm × H163cm, struttura in metallo e tessuto, con 1 luce, attacco E27, potenza 60W, alimentazione 220-240 V AC, grado di protezione IP20, classe 2, peso netto 5,42 kg, caratteristiche che la rendono una soluzione pratica, resistente e facile da inserire in diversi progetti di illuminazione. La configurazione disponibile è Bianco, pensata per integrarsi con finiture e materiali coordinati all’ambiente.</p>","<p>La Ideal Lux Regol Pt1 è una lampada da terra per interni pensata per offrire un punto luce decorativo e funzionale, capace di valorizzare soggiorni, camere, studi, zone living e ambienti contract. Il design della collezione Regol Pt1 unisce linee curate e finiture versatili, rendendola adatta a progetti di illuminazione moderni, residenziali e contract.</p><p>Il grado di protezione IP20 è coerente con l’uso in ambienti interni, dove comfort visivo e resa estetica sono elementi centrali. Dal punto di vista tecnico, questa lampada presenta dimensioni Ø32cm × H163cm, struttura in metallo e tessuto, con 1 luce, attacco E27, potenza 60W, alimentazione 220-240 V AC, grado di protezione IP20, classe 2, peso netto 5,42 kg, dati che aiutano a scegliere il modello più adatto in base a dimensioni, prestazioni e contesto di installazione.</p><p>La configurazione disponibile è Bianco, pensata per integrarsi con finiture e materiali coordinati all’ambiente.</p><p>Scegliere la Ideal Lux Regol Pt1 significa puntare su una lampada da terra per interni dal carattere riconoscibile, progettata per completare lo spazio con una luce piacevole, efficiente e coerente con lo stile dell’ambiente.</p>","Lampada da terra Ideal Lux Regol Pt1 per interni in Bianco: IP20 60W ideale per soggiorno, studio e zona living, con design moderno e funzionale."
IL-CONFIG-074,"<p>La Ideal Lux Sasso Pt1 è una lampada da terra per esterni dal design curato, ideale per illuminare giardini, terrazze, vialetti, ingressi e aree outdoor con una luce elegante e funzionale. Integra dimensioni L25cm × H18cm × P20cm - L33cm × H19cm × P25cm - L41cm × H24.5cm × P32cm, struttura in ps, con 1 luce, attacco G9, potenza 15W - 40W, alimentazione 220-240 V AC, grado di protezione IP44, classe 2, peso netto 0,71 kg, caratteristiche che la rendono una soluzione pratica, resistente e facile da inserire in diversi progetti di illuminazione. Le configurazioni disponibili comprendono Bianco L 250 × H 180 × P 200 mm, Bianco L 330 × H 190 × P 250 mm e Bianco L 410 × H 245 × P 320 mm.</p>","<p>La Ideal Lux Sasso Pt1 è una lampada da terra per esterni pensata per offrire un punto luce decorativo e funzionale, capace di valorizzare giardini, terrazze, vialetti, ingressi e aree outdoor. Il design della collezione Sasso Pt1 unisce linee curate e finiture versatili, rendendola adatta a progetti di illuminazione moderni, residenziali e contract.</p><p>Il grado di protezione IP44 la rende adatta agli spazi esterni e agli ambienti esposti, mantenendo una buona affidabilità nell’uso quotidiano. Dal punto di vista tecnico, questa lampada presenta dimensioni L25cm × H18cm × P20cm - L33cm × H19cm × P25cm - L41cm × H24.5cm × P32cm, struttura in ps, con 1 luce, attacco G9, potenza 15W - 40W, alimentazione 220-240 V AC, grado di protezione IP44, classe 2, peso netto 0,71 kg, dati che aiutano a scegliere il modello più adatto in base a dimensioni, prestazioni e contesto di installazione.</p><p>Le configurazioni disponibili comprendono Bianco L 250 × H 180 × P 200 mm, Bianco L 330 × H 190 × P 250 mm e Bianco L 410 × H 245 × P 320 mm.</p><p>Scegliere la Ideal Lux Sasso Pt1 significa puntare su una lampada da terra per esterni dal carattere riconoscibile, progettata per completare lo spazio con una luce piacevole, efficiente e coerente con lo stile dell’ambiente.</p>","Lampada da terra Ideal Lux Sasso Pt1 per esterni in Bianco: IP44 15W - 40W ideale per giardino, terrazzo e vialetti, con design moderno e funzionale."
IL-CONFIG-075,"<p>La Ideal Lux Set Up Mpt1 è una lampada da terra per interni dal design curato, ideale per illuminare soggiorni, camere, studi, zone living e ambienti contract con una luce elegante e funzionale. Integra dimensioni Ø28cm × H145cm, struttura in alluminio e metallo, con 1 luce, attacco E27, potenza 42W, alimentazione 220-240 V AC, grado di protezione IP20, classe 2, peso netto 2,64 kg, caratteristiche che la rendono una soluzione pratica, resistente e facile da inserire in diversi progetti di illuminazione. Le configurazioni disponibili comprendono Bianco D 280 × H 1450 mm, Nero D 280 × H 1450 mm, Nickel D 280 × H 1450 mm e Ottone D 280 × H 1450 mm. In questo modo è possibile scegliere tra finiture Bianco, Nero, Nickel e Ottone in base al progetto illuminotecnico.</p>","<p>La Ideal Lux Set Up Mpt1 è una lampada da terra per interni pensata per offrire un punto luce decorativo e funzionale, capace di valorizzare soggiorni, camere, studi, zone living e ambienti contract. Il design della collezione Set Up Mpt1 unisce linee curate e finiture versatili, rendendola adatta a progetti di illuminazione moderni, residenziali e contract.</p><p>Il grado di protezione IP20 è coerente con l’uso in ambienti interni, dove comfort visivo e resa estetica sono elementi centrali. Dal punto di vista tecnico, questa lampada presenta dimensioni Ø28cm × H145cm, struttura in alluminio e metallo, con 1 luce, attacco E27, potenza 42W, alimentazione 220-240 V AC, grado di protezione IP20, classe 2, peso netto 2,64 kg, dati che aiutano a scegliere il modello più adatto in base a dimensioni, prestazioni e contesto di installazione.</p><p>Le configurazioni disponibili comprendono Bianco D 280 × H 1450 mm, Nero D 280 × H 1450 mm, Nickel D 280 × H 1450 mm e Ottone D 280 × H 1450 mm. In questo modo è possibile scegliere tra finiture Bianco, Nero, Nickel e Ottone in base al progetto illuminotecnico.</p><p>Scegliere la Ideal Lux Set Up Mpt1 significa puntare su una lampada da terra per interni dal carattere riconoscibile, progettata per completare lo spazio con una luce piacevole, efficiente e coerente con lo stile dell’ambiente.</p>","Ideal Lux Set Up Mpt1: lampada da terra per interni IP20, design moderno per soggiorno, studio e zona living. Scopri varianti e finiture."
IL-CONFIG-076,"<p>La Ideal Lux Sirio Pt1 Led è una lampada da terra per esterni dal design curato, ideale per illuminare giardini, terrazze, vialetti, ingressi e aree outdoor con una luce elegante e funzionale. Integra dimensioni L10cm × H60cm × P16cm - L10cm × H80cm × P16cm - L10cm × H30cm × P16cm - L10cm × H60cm × P15cm, struttura in alluminio, metallo e vetro, con 1 luce, attacco LED, potenza 13W - 9W, alimentazione 100-240 V AC, grado di protezione IP65, classe 1, lampadina inclusa, peso netto 1,76 kg, caratteristiche che la rendono una soluzione pratica, resistente e facile da inserire in diversi progetti di illuminazione. Le configurazioni disponibili comprendono Antracite H 60 cm, Bianco H 60 cm, Coffee H 60 cm, Grigio H 60 cm, Nero H 60 cm, Antracite H 80 cm, Bianco H 80 cm, Coffee H 80 cm, Grigio H 80 cm, Nero H 80 cm, Antracite H 30 cm e Bianco H 30 cm e altre varianti della stessa collezione. In questo modo è possibile scegliere tra finiture Antracite, Bianco, Coffee, Grigio e Nero, diverse altezze e dimensioni in base al progetto illuminotecnico.</p>","<p>La Ideal Lux Sirio Pt1 Led è una lampada da terra per esterni pensata per offrire un punto luce decorativo e funzionale, capace di valorizzare giardini, terrazze, vialetti, ingressi e aree outdoor. Il design della collezione Sirio Pt1 Led unisce linee curate e finiture versatili, rendendola adatta a progetti di illuminazione moderni, residenziali e contract.</p><p>Il grado di protezione IP65 la rende adatta agli spazi esterni e agli ambienti esposti, mantenendo una buona affidabilità nell’uso quotidiano. Dal punto di vista tecnico, questa lampada presenta dimensioni L10cm × H60cm × P16cm - L10cm × H80cm × P16cm - L10cm × H30cm × P16cm - L10cm × H60cm × P15cm, struttura in alluminio, metallo e vetro, con 1 luce, attacco LED, potenza 13W - 9W, alimentazione 100-240 V AC, grado di protezione IP65, classe 1, lampadina inclusa, peso netto 1,76 kg, dati che aiutano a scegliere il modello più adatto in base a dimensioni, prestazioni e contesto di installazione.</p><p>Le configurazioni disponibili comprendono Antracite H 60 cm, Bianco H 60 cm, Coffee H 60 cm, Grigio H 60 cm, Nero H 60 cm, Antracite H 80 cm, Bianco H 80 cm, Coffee H 80 cm, Grigio H 80 cm, Nero H 80 cm, Antracite H 30 cm e Bianco H 30 cm e altre varianti della stessa collezione. In questo modo è possibile scegliere tra finiture Antracite, Bianco, Coffee, Grigio e Nero, diverse altezze e dimensioni in base al progetto illuminotecnico.</p><p>Scegliere la Ideal Lux Sirio Pt1 Led significa puntare su una lampada da terra per esterni dal carattere riconoscibile, progettata per completare lo spazio con una luce piacevole, efficiente e coerente con lo stile dell’ambiente.</p>","Lampada da terra Ideal Lux Sirio Pt1 Led per esterni: IP65 13W - 9W ideale per giardino, terrazzo e vialetti, con design moderno e funzionale."
IL-CONFIG-077,"<p>La Ideal Lux Sole Pt1 è una lampada da terra per esterni dal design curato, ideale per illuminare giardini, terrazze, vialetti, ingressi e aree outdoor con una luce elegante e funzionale. Integra dimensioni Ø20cm × H20cm - Ø30cm × H30cm - Ø40cm × H38cm - Ø50cm × H48cm, struttura in ps, con 1 luce, attacco E27, potenza 42W, alimentazione 220-240 V AC, grado di protezione IP44, classe 2, peso netto 1,2 kg, caratteristiche che la rendono una soluzione pratica, resistente e facile da inserire in diversi progetti di illuminazione. Le configurazioni disponibili comprendono Bianco D 200 × H 200 mm, Bianco D 300 × H 300 mm, Bianco D 400 × H 380 mm e Bianco D 500 × H 480 mm.</p>","<p>La Ideal Lux Sole Pt1 è una lampada da terra per esterni pensata per offrire un punto luce decorativo e funzionale, capace di valorizzare giardini, terrazze, vialetti, ingressi e aree outdoor. Il design della collezione Sole Pt1 unisce linee curate e finiture versatili, rendendola adatta a progetti di illuminazione moderni, residenziali e contract.</p><p>Il grado di protezione IP44 la rende adatta agli spazi esterni e agli ambienti esposti, mantenendo una buona affidabilità nell’uso quotidiano. Dal punto di vista tecnico, questa lampada presenta dimensioni Ø20cm × H20cm - Ø30cm × H30cm - Ø40cm × H38cm - Ø50cm × H48cm, struttura in ps, con 1 luce, attacco E27, potenza 42W, alimentazione 220-240 V AC, grado di protezione IP44, classe 2, peso netto 1,2 kg, dati che aiutano a scegliere il modello più adatto in base a dimensioni, prestazioni e contesto di installazione.</p><p>Le configurazioni disponibili comprendono Bianco D 200 × H 200 mm, Bianco D 300 × H 300 mm, Bianco D 400 × H 380 mm e Bianco D 500 × H 480 mm.</p><p>Scegliere la Ideal Lux Sole Pt1 significa puntare su una lampada da terra per esterni dal carattere riconoscibile, progettata per completare lo spazio con una luce piacevole, efficiente e coerente con lo stile dell’ambiente.</p>","Lampada da terra Ideal Lux Sole Pt1 per esterni in Bianco: IP44 42W ideale per giardino, terrazzo e vialetti, con design moderno e funzionale."
IL-CONFIG-078,"<p>La Ideal Lux Style Pt è una lampada da terra per esterni dal design curato, ideale per illuminare giardini, terrazze, vialetti, ingressi e aree outdoor con una luce elegante e funzionale. Integra dimensioni L13.8cm × H30cm × P12.3cm - L13.8cm × H50cm × P12.3cm - L13.8cm × H100cm × P12.3cm, struttura in alluminio e metallo, con 1 luce, attacco LED, potenza 5W, alimentazione 100-240 V AC, grado di protezione IP54, classe 1, lampadina inclusa, peso netto 0,62 kg, caratteristiche che la rendono una soluzione pratica, resistente e facile da inserire in diversi progetti di illuminazione. Le configurazioni disponibili comprendono Antracite H 30 cm 3000K, Bianco H 30 cm 3000K, Coffee H 30 cm 3000K, Grigio H 30 cm 3000K, Nero H 30 cm 3000K, Antracite H 50 cm 3000K, Antracite H 50 cm 4000K, Bianco H 50 cm 3000K, Bianco H 50 cm 4000K, Coffee H 50 cm 3000K, Coffee H 50 cm 4000K e Grigio H 50 cm 3000K e altre varianti della stessa collezione. In questo modo è possibile scegliere tra finiture Antracite, Bianco, Coffee, Grigio e Nero, diverse altezze e dimensioni in base al progetto illuminotecnico.</p>","<p>La Ideal Lux Style Pt è una lampada da terra per esterni pensata per offrire un punto luce decorativo e funzionale, capace di valorizzare giardini, terrazze, vialetti, ingressi e aree outdoor. Il design della collezione Style Pt unisce linee curate e finiture versatili, rendendola adatta a progetti di illuminazione moderni, residenziali e contract.</p><p>Il grado di protezione IP54 la rende adatta agli spazi esterni e agli ambienti esposti, mantenendo una buona affidabilità nell’uso quotidiano. Dal punto di vista tecnico, questa lampada presenta dimensioni L13.8cm × H30cm × P12.3cm - L13.8cm × H50cm × P12.3cm - L13.8cm × H100cm × P12.3cm, struttura in alluminio e metallo, con 1 luce, attacco LED, potenza 5W, alimentazione 100-240 V AC, grado di protezione IP54, classe 1, lampadina inclusa, peso netto 0,62 kg, dati che aiutano a scegliere il modello più adatto in base a dimensioni, prestazioni e contesto di installazione.</p><p>Le configurazioni disponibili comprendono Antracite H 30 cm 3000K, Bianco H 30 cm 3000K, Coffee H 30 cm 3000K, Grigio H 30 cm 3000K, Nero H 30 cm 3000K, Antracite H 50 cm 3000K, Antracite H 50 cm 4000K, Bianco H 50 cm 3000K, Bianco H 50 cm 4000K, Coffee H 50 cm 3000K, Coffee H 50 cm 4000K e Grigio H 50 cm 3000K e altre varianti della stessa collezione. In questo modo è possibile scegliere tra finiture Antracite, Bianco, Coffee, Grigio e Nero, diverse altezze e dimensioni in base al progetto illuminotecnico.</p><p>Scegliere la Ideal Lux Style Pt significa puntare su una lampada da terra per esterni dal carattere riconoscibile, progettata per completare lo spazio con una luce piacevole, efficiente e coerente con lo stile dell’ambiente.</p>","Lampada da terra Ideal Lux Style Pt per esterni: IP54 5W ideale per giardino, terrazzo e vialetti, con design moderno e funzionale."
IL-CONFIG-079,"<p>La Ideal Lux Tesla Pt4 è una lampada da terra per esterni dal design curato, ideale per illuminare giardini, terrazze, vialetti, ingressi e aree outdoor con una luce elegante e funzionale. Integra dimensioni Ø20.5cm × H60cm - Ø20.5cm × H80cm, struttura in alluminio e metallo, con 4 luci, attacco G9, potenza 4 x 15W, alimentazione 220-240 V AC, grado di protezione IP44, classe 1, peso netto 2,56 kg, caratteristiche che la rendono una soluzione pratica, resistente e facile da inserire in diversi progetti di illuminazione. Le configurazioni disponibili comprendono Antracite H 60 cm, Bianco H 60 cm, Coffee H 60 cm, Nero H 60 cm, Antracite H 80 cm, Bianco H 80 cm, Coffee H 80 cm e Nero H 80 cm. In questo modo è possibile scegliere tra finiture Antracite, Bianco, Coffee e Nero, diverse altezze e dimensioni in base al progetto illuminotecnico.</p>","<p>La Ideal Lux Tesla Pt4 è una lampada da terra per esterni pensata per offrire un punto luce decorativo e funzionale, capace di valorizzare giardini, terrazze, vialetti, ingressi e aree outdoor. Il design della collezione Tesla Pt4 unisce linee curate e finiture versatili, rendendola adatta a progetti di illuminazione moderni, residenziali e contract.</p><p>Il grado di protezione IP44 la rende adatta agli spazi esterni e agli ambienti esposti, mantenendo una buona affidabilità nell’uso quotidiano. Dal punto di vista tecnico, questa lampada presenta dimensioni Ø20.5cm × H60cm - Ø20.5cm × H80cm, struttura in alluminio e metallo, con 4 luci, attacco G9, potenza 4 x 15W, alimentazione 220-240 V AC, grado di protezione IP44, classe 1, peso netto 2,56 kg, dati che aiutano a scegliere il modello più adatto in base a dimensioni, prestazioni e contesto di installazione.</p><p>Le configurazioni disponibili comprendono Antracite H 60 cm, Bianco H 60 cm, Coffee H 60 cm, Nero H 60 cm, Antracite H 80 cm, Bianco H 80 cm, Coffee H 80 cm e Nero H 80 cm. In questo modo è possibile scegliere tra finiture Antracite, Bianco, Coffee e Nero, diverse altezze e dimensioni in base al progetto illuminotecnico.</p><p>Scegliere la Ideal Lux Tesla Pt4 significa puntare su una lampada da terra per esterni dal carattere riconoscibile, progettata per completare lo spazio con una luce piacevole, efficiente e coerente con lo stile dell’ambiente.</p>","Ideal Lux Tesla Pt4: lampada da terra per esterni IP44, design moderno per giardino, terrazzo e vialetti. Scopri varianti e finiture."
IL-CONFIG-080,"<p>La Ideal Lux Tifone Pt è una lampada da terra per esterni dal design curato, ideale per illuminare giardini, terrazze, vialetti, ingressi e aree outdoor con una luce elegante e funzionale. Integra dimensioni L8.5cm × H35cm × P8.5cm - L8.5cm × H65.5cm × P8.5cm, struttura in alluminio, metallo e vetro, con 1 luce, attacco LED, potenza 5W, alimentazione 220-240 V AC, grado di protezione IP65, classe 1, lampadina inclusa, peso netto 1,01 kg, caratteristiche che la rendono una soluzione pratica, resistente e facile da inserire in diversi progetti di illuminazione. Le configurazioni disponibili comprendono Antracite H 35 cm e Antracite L 85 × H 655 × P 85 mm.</p>","<p>La Ideal Lux Tifone Pt è una lampada da terra per esterni pensata per offrire un punto luce decorativo e funzionale, capace di valorizzare giardini, terrazze, vialetti, ingressi e aree outdoor. Il design della collezione Tifone Pt unisce linee curate e finiture versatili, rendendola adatta a progetti di illuminazione moderni, residenziali e contract.</p><p>Il grado di protezione IP65 la rende adatta agli spazi esterni e agli ambienti esposti, mantenendo una buona affidabilità nell’uso quotidiano. Dal punto di vista tecnico, questa lampada presenta dimensioni L8.5cm × H35cm × P8.5cm - L8.5cm × H65.5cm × P8.5cm, struttura in alluminio, metallo e vetro, con 1 luce, attacco LED, potenza 5W, alimentazione 220-240 V AC, grado di protezione IP65, classe 1, lampadina inclusa, peso netto 1,01 kg, dati che aiutano a scegliere il modello più adatto in base a dimensioni, prestazioni e contesto di installazione.</p><p>Le configurazioni disponibili comprendono Antracite H 35 cm e Antracite L 85 × H 655 × P 85 mm.</p><p>Scegliere la Ideal Lux Tifone Pt significa puntare su una lampada da terra per esterni dal carattere riconoscibile, progettata per completare lo spazio con una luce piacevole, efficiente e coerente con lo stile dell’ambiente.</p>","Lampada da terra Ideal Lux Tifone Pt per esterni in Antracite: IP65 5W ideale per giardino, terrazzo e vialetti, con design moderno e funzionale."
IL-CONFIG-081,"<p>La Ideal Lux Titano Pt è una lampada da terra per esterni dal design curato, ideale per illuminare giardini, terrazze, vialetti, ingressi e aree outdoor con una luce elegante e funzionale. Integra dimensioni L18cm × H49cm × P18cm - L18cm × H74cm × P18cm, struttura in metallo, ps e resina, con 1 luce, attacco LED, potenza 5W, alimentazione 100-240 V AC, grado di protezione IP55, classe 2, lampadina inclusa, peso netto 6,8 kg, caratteristiche che la rendono una soluzione pratica, resistente e facile da inserire in diversi progetti di illuminazione. Le configurazioni disponibili comprendono Granito H 49 cm 3000K, Granito H 49 cm 4000K, Granito H 74 cm 3000K e Granito H 74 cm 4000K.</p>","<p>La Ideal Lux Titano Pt è una lampada da terra per esterni pensata per offrire un punto luce decorativo e funzionale, capace di valorizzare giardini, terrazze, vialetti, ingressi e aree outdoor. Il design della collezione Titano Pt unisce linee curate e finiture versatili, rendendola adatta a progetti di illuminazione moderni, residenziali e contract.</p><p>Il grado di protezione IP55 la rende adatta agli spazi esterni e agli ambienti esposti, mantenendo una buona affidabilità nell’uso quotidiano. Dal punto di vista tecnico, questa lampada presenta dimensioni L18cm × H49cm × P18cm - L18cm × H74cm × P18cm, struttura in metallo, ps e resina, con 1 luce, attacco LED, potenza 5W, alimentazione 100-240 V AC, grado di protezione IP55, classe 2, lampadina inclusa, peso netto 6,8 kg, dati che aiutano a scegliere il modello più adatto in base a dimensioni, prestazioni e contesto di installazione.</p><p>Le configurazioni disponibili comprendono Granito H 49 cm 3000K, Granito H 49 cm 4000K, Granito H 74 cm 3000K e Granito H 74 cm 4000K.</p><p>Scegliere la Ideal Lux Titano Pt significa puntare su una lampada da terra per esterni dal carattere riconoscibile, progettata per completare lo spazio con una luce piacevole, efficiente e coerente con lo stile dell’ambiente.</p>","Lampada da terra Ideal Lux Titano Pt per esterni: IP55 5W ideale per giardino, terrazzo e vialetti, con design moderno e funzionale."
